stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
6520,MILPLES,Mill St @ Opp Pleasant Ave,41.317596,-72.851695,,,,,,0
6521,MILNHIE,Mill St @ N High St,41.314594,-72.84925,,,,,,0
6522,NHICORN,N High St @ Corbin Rd,41.315059,-72.848853,,,,,,0
6523,CORNAVS,Corbin Rd @ Navarro Rd,41.31338,-72.845976,,,,,,0
6524,DAVDAVN,David Dr Ext @ David Rd,41.3133,-72.844182,,,,,,0
6525,DAVDEMW,David Dr @ Demeter Dr,41.314586,-72.843797,,,,,,0
6526,ARTDAVN,Arthur Rd @ David Dr,41.315345,-72.844592,,,,,,0
6527,ARTDAMON,Arthur Rd @ Damen Dr,41.316105,-72.843665,,,,,,0
6528,DAMMAPN,Damen Dr @ Maplevale Rd,41.31732,-72.842618,,,,,,0
6529,MAPMAPN,Maple St @ Maplevale Rd,41.31774,-72.841751,,,,,,0
6530,MAP76N,Maple St @ Opp 76 Maple St,41.319098,-72.842125,,,,,,0
6531,MAPCARN,Maple St @ Carol Dr,41.320322,-72.842534,,,,,,0
6532,CARJOAE,Carol Dr @ Joan Ct,41.3205,-72.841704,,,,,,0
6533,NICRUDE,Nicholas Dr @ Rudys Way Dr,41.320849,-72.839176,,,,,,0
6534,NICCECE,Nicholas Dr @ Cecelia Dr,41.320313,-72.839621,,,,,,0
6535,GLEMANS,Glenmoor Dr @ Manor Rd,41.319875,-72.838152,,,,,,0
6536,MAIGLEE,Manor Rd @ Glenmoor Dr,41.319867,-72.835877,,,,,,0
6537,GLEWARE,Glenmoor Dr @ Warwick Ln,41.3195,-72.835347,,,,,,0
6538,GLERIVE,Glenmoor Dr @ River Rd,41.319366,-72.834818,,,,,,0
6539,RIVEDGN,River Rd @ Edgehill Dr,41.319777,-72.834409,,,,,,0
6540,RIV19N,River Rd @ 19 River Rd,41.321162,-72.833987,,,,,,0
6541,RUDGLEE,Rudys Way @ Glenmoor Dr,41.320956,-72.838417,,,,,,0
6542,RIVBRON,River Rd @ Brookfield Rd,41.322556,-72.833554,,,,,,0
6543,RIV37N,River Rd @ 37 River Rd,41.32369,-72.833205,,,,,,0
6544,RIVFOXN,River Rd @ Foxon Rd,41.324816,-72.832892,,,,,,0
6545,FOX195W,Foxon Rd @ 195 Foxon Rd,41.325048,-72.830966,,,,,,0
6546,FOX163W,Foxon Rd @ 163 Foxon Rd,41.324923,-72.82922,,,,,,0
6547,FOXCIRE,Foxon Rd @ Circle Dr,41.324539,-72.826548,,,,,,0
6549,FOXSHAW,Foxon Rd @ Shaw Rd,41.326022,-72.820516,,,,,,0
6550,FOXTOKE,Foxon Rd @ opp Totoket Plaza,41.328094,-72.814701,,,,,,0
6551,FOXTOTOE,Foxon Rd @ Totoket Rd,41.328326,-72.813533,,,,,,0
6552,FOXSUNE,Foxon Rd @ Sunset Rd W,41.329362,-72.810185,,,,,,0
6553,FOXSUNSE,Foxon Rd @ Sunset Rd,41.329612,-72.809234,,,,,,0
6554,FOXARTE,Foxon Rd @ Arthur Rd,41.331005,-72.804936,,,,,,0
6555,FOXEDWE,Foxon Rd @ Edward Rd,41.331415,-72.803707,,,,,,0
6558,FOXARTW,Foxon Rd @ opp Arthur Rd,41.331299,-72.804635,,,,,,0
6559,FOXSUNW,Foxon Rd @ opp Sunset Rd,41.329871,-72.808993,,,,,,0
6560,FOXSUNSW,Foxon Rd @ Sunset Rd W,41.329621,-72.809945,,,,,,0
6561,FOXTOTW,Foxon Rd @ Totoket Rd,41.328612,-72.813063,,,,,,0
6562,FOXTOTOW,Foxon Rd @ Totoket Plaza,41.328335,-72.814424,,,,,,0
6563,FOXSHAE,Foxon Rd @ Shaw Rd,41.325789,-72.820805,,,,,,0
6564,FOX56E,Foxon Rd @ opp 56 Foxon Rd,41.325128,-72.823514,,,,,,0
6565,FOX56W,Foxon Rd @ 56 Foxon Rd,41.325164,-72.823947,,,,,,0
6566,FOXSPEW,Foxon Rd @ Sperry Lane,41.324691,-72.826367,,,,,,0
6567,FOX163E,Foxon Rd @ opp 163 Foxon Rd,41.324709,-72.828715,,,,,,0
6568,FOX195E,Foxon Rd @ opp 195 Foxon Rd,41.324861,-72.830833,,,,,,0
6569,FOXWHEW,Foxon Rd @ Wheelbarrow Ln,41.325075,-72.832639,,,,,,0
6570,RIV37S,River Rd @ opp 37 River Rd,41.323779,-72.83341,,,,,,0
6571,RIVBROS,River Rd @ opp Brookfield Rd,41.322815,-72.833699,,,,,,0
6572,RIV19S,River Rd @ opp 19 River Rd,41.321403,-72.834144,,,,,,0
6573,RIVEDGS,River Rd @ opp Edgehill Dr,41.319974,-72.834565,,,,,,0
6574,RIVGLES,River Rd @ Glenmoor Dr,41.319536,-72.834697,,,,,,0
6575,GLEWARW,Glenmoor Dr @ opp Warwick Ln,41.319545,-72.83495,,,,,,0
6576,MANGLEW,Manor Rd @ Glenmoor Dr,41.320045,-72.835817,,,,,,0
6577,GLEMANN,Glenmoor Dr @ Manor Rd,41.319616,-72.837888,,,,,,0
6578,GLERUDN,Glenmoor Dr @ Rudy Way,41.320894,-72.838165,,,,,,0
6579,NICCECS,Nicholas Dr @ Cecelia Dr,41.320572,-72.839417,,,,,,0
6580,CARJOAW,Carol Dr @ Joan Ct,41.320706,-72.841451,,,,,,0
6581,CARMAPW,Carol Dr @ Maple St,41.320536,-72.842534,,,,,,0
6582,MAP76S,Maple St @ 76 Maple St,41.319026,-72.842329,,,,,,0
6583,MAPMAPS,Maple St @ Maplevale Rd,41.317668,-72.841956,,,,,,0
6584,DAMMAPS,Damen Dr @ Maplevale Rd,41.317266,-72.842823,,,,,,0
6585,DAMARTS,Damen Dr @ Arthur Rd,41.316328,-72.843701,,,,,,0
6586,ARTDAVS,Arthur Rd @ David Dr,41.315453,-72.844772,,,,,,0
6587,DAVDEME,David Dr @ Demeter Dr,41.314229,-72.843677,,,,,,0
6588,DAVDAVS,David Dr Ext @ David Dr,41.313443,-72.844326,,,,,,0
6589,CORNAVN,Corbin Rd @ Navarro Rd,41.313317,-72.845759,,,,,,0
6590,NHICORS,N High St @ Corbin Rd,41.315166,-72.849058,,,,,,0
6591,MILNHIW,Mill St @ N High St,41.314755,-72.84925,,,,,,0
6592,MILPLEN,Mill St @ Pleasant Ave,41.317283,-72.851526,,,,,,0
6593,MIL154N,Mill St @ 154 Mill St,41.318802,-72.85131,,,,,,0
6595,FOXNHIW,Foxon Rd @ N High St,41.324369,-72.838285,,,,,,0
6596,FOXBENW,Foxon Rd @ Bennett Rd,41.324163,-72.839983,,,,,,0
6597,FOXHUNW,Foxon Rd @ Hunt Ln,41.32402,-72.842619,,,,,,0
6598,FOXMAPW,Foxon Rd @ opp Maple St,41.323725,-72.845316,,,,,,0
6599,FOXGAYW,Foxon Rd @ Gay St,41.322885,-72.84729,,,,,,0
6600,FOXPLEW,Foxon Rd @ opp Pleasant Ave,41.322125,-72.849144,,,,,,0
6601,FOXTHOW,Foxon Rd @ Thompson St,41.322018,-72.851419,,,,,,0
6602,FOXFOXHE,Foxon Rd @ Green St,41.322017,-72.855633,,,,,,0
6603,FOXVIEE,Foxon Rd @ View St,41.321909,-72.85674,,,,,,0
6604,FOXPLAE,Foxon Rd @ opp South Dale St,41.321748,-72.858377,,,,,,0
6605,FOXCREW,Foxon Rd @ Crest Ave,41.321792,-72.860207,,,,,,0
6606,FOXFOXW,Foxon Rd @ Foxon Blvd,41.321434,-72.862338,,,,,,0
6607,FOXROSW,Foxon Rd @ Rose St,41.321237,-72.863855,,,,,,0
6608,FOXMICW,Foxon Rd @ Michael St,41.320871,-72.865479,,,,,,0
6609,FOXPAIBW,Foxon Rd @ Paul St,41.320826,-72.866142,,,,,,0
6610,FOXOLDE,Foxon Blvd @ Old Foxon Rd,41.320164,-72.868489,,,,,,0
6611,FOXEASW,Foxon Blvd @ Eastern St,41.320252,-72.871414,,,,,,0
6612,BARQUIE,Barnes Ave @ Quinnipiac Ave,41.321797,-72.87363,,,,,,0
6613,BAR205W,Barnes Ave @ opp 205 Barnes Ave,41.322413,-72.875376,,,,,,0
6614,BARKENNN,Barnes Ave @ Kenny Dr,41.323368,-72.877074,,,,,,0
6615,BARDONN,Barnes Ave @ Donna Dr,41.325467,-72.87858,,,,,,0
6616,BARMIDN,Barnes Ave @ Middletown Ave,41.326887,-72.879292,,,,,,0
6617,MITWILW,Mitchell Dr @ Wilbur Cross High,41.324334,-72.909098,,,,,,0
8326,SGEHARN,S Genesee @ Harper Ave,41.337999,-72.97392,,,,,,0
8327,JEWENTW,Jewish Ctr Entrance @ Amity Rd,41.3528,-72.989909,,,,,,0
8328,AMJUNS,Amity Rd @ June St,41.338982,-72.980822,,,,,,0
8331,LAMHOWW,Lamberton St @ Howard Ave,41.29147,-72.932261,,,,,,0
8332,SWASOUE,S Water St @ Sound School,41.282478,-72.927952,,,,,,0
8350,FITBLAS,Fitch St @ Blake St,41.327595,-72.953178,,,,,,0
8352,GAYFOXN,Gay St @ Foxon Rd,41.323322,-72.847651,,,,,,0
8356,FOXQUINE,Foxon Blvd @ Quinnipiac Ave,41.320672,-72.873677,,,,,,0
8359,CHURELMN,Church St @ Elm St,41.307896,-72.924269,,,,,,0
8360,WHAHOWN,Whalley Ave @ opp Howe St,41.313061,-72.933087,,,,,,0
8365,AMISUNN,Amity Shopping Ctr @ Sunset Dr,41.336275,-72.980984,,,,,,0
8371,BULMEADS,Bull Hill Ln @ Meadowbrook Ct,41.27237,-72.985646,,,,,,0
8374,RAISAWW,Railroad Ave @ Saw Mill Rd,41.27245,-72.96256,,,,,,0
8376,HOWSEAN,Howard Ave @ Sea St,41.283039,-72.929962,,,,,,0
8378,ORAADME,Orange Ave @ opp Admiral St,41.295672,-72.957622,,,,,,0
8379,CONCEDE,Congress Ave @ Cedar St,41.301769,-72.933552,,,,,,0
8381,STAELMSS,State St @ Elm St,41.306915,-72.921415,,,,,,0
8382,ELMORAE,Elm St @ Orange Ave,41.307424,-72.922499,,,,,,0
8388,TOWFORBN,Townsend Ave @ Forbes Ave,41.289576,-72.892236,,,,,,0
8389,LIGPARN,Lighthouse Rd @ Park Ave,41.25326,-72.89889,,,,,,0
8395,WASWALGN,Washington Ave @ opp Walgreens,41.391618,-72.85901,,,,,,0
8398,WASWADN,Washington Ave @ Wadsworth Ave,41.40528,-72.846228,,,,,,0
8399,WASSCRN,Washington Ave @ Scrub Oak Rd,41.422765,-72.839204,,,,,,0
8402,DIXMUNN,Dixwell Ave @ Munson St,41.32302,-72.934847,,,,,,0
8403,DIXPUTN,Dixwell Ave @ Putnam Ave,41.346436,-72.933775,,,,,,0
8406,PUTPUTNE,Dixwell Ave @ Putnam Place Mall,41.347071,-72.932066,,,,,,0
8407,DIXBENN,Dixwell Ave @ Benham St,41.361952,-72.924066,,,,,,0
8408,SKISTOPE,Skiff St @ Stop & Shop Entrance,41.372367,-72.914539,,,,,,0
8412,DIXBENS,Dixwell Ave @ Benham St,41.362595,-72.923958,,,,,,0
8416,NCOCHRS,N Colony Rd @ opp Christain St,41.46179,-72.821298,,,,,,0
8424,GEOTEMPE,George St @ Temple St Garage,41.303998,-72.928067,,,,,,0
8427,WASSCRS,Washington Ave @ opp Scrub Oak Rd,41.422586,-72.839494,,,,,,0
8428,WASNUTS,Washington Ave @ Nutmeg Building,41.421041,-72.839855,,,,,,0
8430,SACELMW,Sackett Point Rd @ Elm St Ext,41.368327,-72.861554,,,,,,0
8431,SACjJOHW,Sackett Point Rd @ Johnsone Co,41.367726,-72.870058,,,,,,0
8433,QUICULVS,Quinnipiac Ave @ Culver Library,41.354658,-72.860535,,,,,,0
8434,QUICULVN,Quinnipiac Ave @ opp Culver Library,41.354381,-72.860451,,,,,,0
8447,MIDBARN,Middletown Ave @ Barnes Ave,41.327021,-72.879292,,,,,,0
8448,MIDQUIN,Middletown Ave @ Quinnipiac Ave,41.340069,-72.863443,,,,,,0
8450,MIDGANS,Middletown Ave @ Gando Dr,41.333635,-72.871434,,,,,,0
8452,MIDBARS,Middletown Ave @ Barnes Ave,41.327057,-72.879557,,,,,,0
8460,VAMVETE,VA Medical Ctr @ Veterans Cir,41.282893,-72.962291,,,,,,0
8462,STACORS,State St @ Court St,41.305753,-72.922232,,,,,,0
8463,STAGRAN,State St @ Grand Ave,41.307344,-72.920645,,,,,,0
8468,FERCHAPS,Ferry St @ Chapel St,41.304475,-72.894585,,,,,,0
8470,ELLNHCS,Ella T Grasso Blvd @ N H Career Ctr,41.294567,-72.945875,,,,,,0
8471,EASBELN,Eastern St @ Bella Vista Dr,41.315767,-72.872808,,,,,,0
8472,BELEASW,Bella Vista Dr @ Eastern St,41.316062,-72.872675,,,,,,0
8473,DIXHENN,Dixwell Ave @ Henry St,41.320689,-72.934206,,,,,,0
8479,DIXDORS,Dixwell Ave @ Dorman St,41.33349,-72.935345,,,,,,0
8480,SHESHEN,Shepard Ave @ Sherman Ave,41.391309,-72.922503,,,,,,0
8481,SHECORS,Sherman Ave @ Corporate Ridge,41.403983,-72.914674,,,,,,0
8482,SHE1075S,Sherman Ave @ 1075 Sherman Ave,41.396493,-72.920148,,,,,,0
8485,DIXMILE,Dixwell Ave @ Miller Library,41.383307,-72.905877,,,,,,0
8486,SHESHERS,Shepard Ave @ Sherman Ave,41.391211,-72.922708,,,,,,0
8488,WHIMOUNS,Whitney Ave @ opp Mountain View Ter,41.368878,-72.907198,,,,,,0
8492,WHICANON,Whitney Ave @ opp Cannon St,41.396722,-72.896865,,,,,,0
8493,WMAGROW,W Main St @ Grove St,41.507125,-72.911048,,,,,,0
8496,EMAHILW,E Main St @ Hillcrest Apt,41.545788,-72.986139,,,,,,0
8497,EMAEDSW,E Main St @ Edson Ave,41.545654,-73.013203,,,,,,0
8500,EMAWILLE,E Main St @ opp Williams St,41.553823,-73.029433,,,,,,0
8501,WATOLDE,Waterbury Rd @ opp Old Waterbury Rd,41.537731,-72.941852,,,,,,0
8503,WHIWILLS,Whitney Ave @ opp Willow St,41.446272,-72.910493,,,,,,0
8506,DIXWESW,Dixwell Ave @ West Minister St,41.381928,-72.911346,,,,,,0
8507,DIXSANS,Dixwell Ave @ Sanford St,41.381159,-72.912453,,,,,,0
8508,DIX2543S,Dixwell Ave @ 2543 Dixwell Ave,41.379282,-72.914126,,,,,,0
8511,CONKIRN,Concord St @ opp Kirkham St,41.260348,-72.891849,,,,,,0
8526,DERMEGN,Derby Ave @ Mega Motors,41.317535,-73.080797,,,,,,0
8529,BOSBULLN,Boston Post Rd @ Bull Hill Ln,41.276555,-72.989445,,,,,,0
8531,EMATRES,E Main St @ Tremont St,41.340779,-73.076943,,,,,,0
8532,FATCENSE,Father Salemi Dr @ opp Central St,41.339755,-73.075277,,,,,,0
8534,FATMAIW,Father Salemi Dr @ Main St,41.336635,-73.076025,,,,,,0
8536,MAICHETN,Main St @ Chestnut St,41.337492,-73.076389,,,,,,0
8537,MAIANSN,Main St @ Ansonia Mall Stop 1,41.338678,-73.077814,,,,,,0
8538,MAIMAPS,Main St @ Maple St,41.345758,-73.079838,,,,,,0
8539,HOWKNES,Howe Ave @ Kneen St,41.311839,-73.088348,,,,,,0
8540,PUTDAVN,Putnam Ave @ Davenport Apts,41.345778,-72.91795,,,,,,0
8542,YORCHAN,York St @ Chapel St,41.308658,-72.931335,,,,,,0
8546,FOUEMEE,Fountain St @ opp Emerson St,41.326938,-72.966445,,,,,,0
8547,WINELMS,Winthrop Ave @ Elm St,41.315721,-72.945393,,,,,,0
8548,FOXNBRN,Foxon Rd @ N Branford School,41.333121,-72.79995,,,,,,0
8549,BLAFITE,Blake St @ Fitch St,41.327613,-72.953684,,,,,,0
8551,GOFDIXS,Goffe St @ Dixwell Ave,41.313213,-72.932678,,,,,,0
8552,STAAUDN,State St @ opp Audobon St,41.309955,-72.918241,,,,,,0
8554,BAICLIW,Bailey St @ Clinton Ave,41.319216,-72.892757,,,,,,0
8555,STARAIN,State St @ State St RR Station,41.305155,-72.922231,,,,,,0
8556,COLCHAS,College St @ Chapel St,41.307553,-72.928637,,,,,,0
8557,COLGEOS,College St @ George St,41.304684,-72.930728,,,,,,0
8558,CHUGEORN,Church St @ George St,41.304159,-72.927068,,,,,,0
8562,SFOCONS,So Frontage Rd @ Congress Ave,41.302701,-72.930063,,,,,,0
8568,ORAELLW,Orange Ave @ Ella Grasso Blvd,41.29753,-72.94937,,,,,,0
8570,SPRCAMW,Spring St @ Campbell Ave,41.283774,-72.956843,,,,,,0
8571,SPRCAME,Spring St @ Campbell Ave,41.283614,-72.956734,,,,,,0
8572,WHABLAN,Whalley Ave @ Blake St,41.327338,-72.960233,,,,,,0
8581,AMISHON,Amity Rd @ opp Amity Shopping Ctr,41.338313,-72.979965,,,,,,0
8582,AMIJEWN,Amity Rd @ Jewish Community Ctr,41.352729,-72.989463,,,,,,0
8583,NEWSPRUE,New Haven Rd @ opp Spruce St,41.397794,-73.067226,,,,,,0
8584,NEWCOGN,New Haven Rd @ opp Cogwheel Ln,41.39615,-73.047842,,,,,,0
8585,COGPROS,Cogwheel Ln @ Progress Ln,41.390338,-73.050632,,,,,,0
8586,AMIJEWS,Amity Rd @ Jewish Comm Ctr Stop 1,41.351916,-72.98928,,,,,,0
8587,NEWCOGS,New Haven Rd @ Cogwheel Ln,41.396435,-73.048397,,,,,,0
8594,MELPLAW,Melba St @ Platt St,41.209401,-73.020181,,,,,,0
8595,GULBEDFS,Gulf St @ Bedford Ave,41.219412,-73.049671,,,,,,0
8596,GULHARS,Gulf St @ Harborview Ave,41.215634,-73.049034,,,,,,0
8597,WELOAKE,Welch Point Rd @ Oakland Ave,41.208476,-73.035094,,,,,,0
8598,MELATWE,Melba St @ Atwater St,41.209032,-73.01643,,,,,,0
8603,FIRCENN,First Ave @ Center St,41.277599,-72.940421,,,,,,0
8604,FIRELMN,First Ave @ Elm St,41.278885,-72.941626,,,,,,0
8605,MAISECOE,Main St @ 2nd Ave,41.274748,-72.942462,,,,,,0
8606,FROMORW,Frontage Rd @ Morgan Ln,41.261632,-72.986379,,,,,,0
8607,FROMORE,Frontage Rd @ Morgan Ln,41.261776,-72.985802,,,,,,0
8608,SECMAIN,2nd Ave @ Main St,41.274739,-72.942137,,,,,,0
8611,CIRHELS,Circular Ave @ Helen St,41.346462,-72.934112,,,,,,0
8612,NEWPUTS,Newhall St @ Putnam Ave,41.343529,-72.926413,,,,,,0
8620,EASMALS,East Town Rd @ CT Post Entrance,41.235664,-73.031266,,,,,,0
8621,EASBOSN,East Town Rd @ Boston Post Rd,41.239187,-73.034799,,,,,,0
8622,BOSMILFN,Boston Post Rd @ opp Milford Market Pl,41.25057,-73.021435,,,,,,0
8623,ORAPRDUE,Orange Ave @ opp Pruden St,41.292068,-72.962164,,,,,,0
8626,NICCARN,Nicholas Dr @ Carol Dr,41.320858,-72.840103,,,,,,0
8627,CARNICE,Carol Dr @ Nicholas Dr,41.320885,-72.840681,,,,,,0
8629,FOXMOUW,Foxon Rd @ Mountain View Ter,41.324941,-72.834144,,,,,,0
8647,COMWALS,Commercial Pkwy @ Wal-Mart Front,41.28074,-72.831866,,,,,,0
8648,MAIKIRS,Main St @ Opp Kirkham St,41.278354,-72.817537,,,,,,0
8650,COESILN,Coe Ave @ Silver Sands Rd,41.260427,-72.873025,,,,,,0
8651,THOHOTN,Thompson Ave @ Hotchkiss Rd,41.272566,-72.875836,,,,,,0
8652,FORTOWW,Forbes Ave @ Townsend Ave,41.289898,-72.892537,,,,,,0
8656,HALTHIN,Hallock Ave @ opp 3rd St,41.287765,-72.929836,,,,,,0
8657,HALSECN,Hallock Ave @ opp 2nd St,41.289042,-72.930223,,,,,,0
8658,HALLAMN,Hallock Ave @ Lamberton St,41.291453,-72.930925,,,,,,0
8659,FIFHOWW,Fifth St @ Howard Ave,41.28537,-72.930555,,,,,,0
8660,HOWSWAS,Howard Ave @ S Water St,41.281539,-72.929779,,,,,,0
8664,EASCAPN,East Ave @ Captain Thomas Blvd,41.260851,-72.939047,,,,,,0
8666,SECBUNN,2nd Ave @ Bungalow Ln,41.270437,-72.938292,,,,,,0
8687,WMAJEFFE,W Main St @ opp Jefferson Rd,41.279613,-72.845377,,,,,,0
8689,EASBRIN,East St @ Bridge St,41.301357,-72.9106,,,,,,0
8691,BURTWEN,Burr St @ Tweed New Haven Airport,41.270791,-72.89021,,,,,,0
8692,DODTOME,Dodge Ave @ Thompson Ave,41.269885,-72.87842,,,,,,0
8693,MAIDERN,Main St @ Derby Railroad Station,41.320361,-73.083744,,,,,,0
8694,DERELLE,Derby Ave @ Ella T Grasso Blvd,41.309979,-72.953123,,,,,,0
8701,KIMELLAS,Kimberly Ave @ Ella T Grasso Blvd,41.286643,-72.93608,,,,,,0
8702,WHIEDWAN,Whitney Ave @ Edwards St,41.319388,-72.918819,,,,,,0
8703,STAWMAIN,State St @ W Main St,41.557104,-73.044952,,,,,,0
8704,WHIMOUNN,Whitney Ave @ Mount Carmel Ave,41.420625,-72.904387,,,,,,0
8705,DIXWHITE,Dixwell Ave @ Whitney Ave,41.383407,-72.902311,,,,,,0
8706,SMAWALS,S Main St @ Wallingford Rd,41.497669,-72.901925,,,,,,0
8711,DEVCOMNW,Devine St @ Commuter Park & Ride Lot,41.37813,-72.87898,,,,,,0
8715,ORACANS,Orange St @ Canner St,41.323297,-72.910915,,,,,,0
8716,ORAAUDN,Orange St @ Audobon St,41.310677,-72.92018,,,,,,0
8717,ORATRUN,Orange St @ Trumbull St,41.312232,-72.919015,,,,,,0
8718,ORABRAN,Orange St @ Bradley St,41.31292,-72.918498,,,,,,0
8719,ORAELDN,Orange St @ Eld St,41.313787,-72.917849,,,,,,0
8720,ORAPEARN,Orange St @ Pearl St,41.314529,-72.917381,,,,,,0
8721,ORAHUMN,Orange St @ Humphrey St,41.315897,-72.916263,,,,,,0
8722,ORABISN,Orange St @ Bishop St,41.316969,-72.915446,,,,,,0
8723,ORALAWN,Orange St @ Lawrence St,41.318864,-72.914015,,,,,,0
8724,ORACOTN,Orange St @ Cottage St,41.319686,-72.91339,,,,,,0
8725,ORAAVON,Orange St @ Avon St,41.320437,-72.912814,,,,,,0
8726,ORALINN,Orange St @ Linden St,41.32117,-72.912273,,,,,,0
8727,ORAWILN,Orange St @ Willow St,41.321858,-72.911732,,,,,,0
8728,ORACANN,Orange St @ Canner St,41.323002,-72.910878,,,,,,0
8729,ORAWILIS,Orange St @ Willow St,41.322242,-72.911684,,,,,,0
8731,ORAAVOS,Orange St @ Avon St,41.320768,-72.912826,,,,,,0
8732,ORACOTS,Orange St @ Cottage St,41.320026,-72.913379,,,,,,0
8733,ORALAWS,Orange St @ Lawrence St,41.319186,-72.914016,,,,,,0
8734,ORAEDWAS,Orange St @ Edwards St,41.318515,-72.914533,,,,,,0
8736,ORAHUMS,Orange St @ Humphrey St,41.316343,-72.916179,,,,,,0
8737,ORAPEARS,Orange St @ Pearl St,41.314431,-72.917609,,,,,,0
8738,ORABRAS,Orange St @ Bradley St,41.313018,-72.918667,,,,,,0
8874,WMAALPW,W Main St @ opp Alps Rd,41.275371,-72.832431,,,,,,0
8875,WMAORCW,W Main St @ opp Orchard Hill Rd,41.276264,-72.836377,,,,,,0
8876,WMAMATN,W Main St @ opp Matthew Rd,41.277622,-72.838964,,,,,,0
8877,WMABRAW,W Main St @ opp Brainard Rd,41.279104,-72.842887,,,,,,0
8878,WMAGENW,W Main St @ Gentile Pl,41.279872,-72.84735,,,,,,0
8879,WMAGILW,W Main St @ Gilbert Ln,41.279782,-72.849119,,,,,,0
8880,WMALAKS,W Main St @ Lakeview Condos,41.278289,-72.854172,,,,,,0
8881,WMAROSW,W Main St @ opp Rosehill Rd,41.277663,-72.856818,,,,,,0
8882,WMADOMW,W Main St @ opp Dominican Rd,41.277591,-72.859994,,,,,,0
8922,TEMCHAS,Temple St @ Chapel St,41.306697,-72.926987,,,,,,0
8927,NHAWASN,N Haven Shopping @ Washington Ave,41.392305,-72.861276,,,,,,0
8929,NCONPLS,N Colony St @ N Plains Hwy,41.469474,-72.816918,,,,,,0
8932,UNIBJSS,Universal Dr N @ opp BJ's,41.357469,-72.872075,,,,,,0
8948,CEDNCOW,Cedar Ln @ N Colony Rd,41.47001,-72.81576,,,,,,0
9068,UNITARE,Universal Dr N @ Target Plaza,41.350653,-72.871011,,,,,,0
9105,MORTOWE,Morris Cswy @ Townsend Ave,41.257892,-72.891149,,,,,,0
9112,EDGYALE,Edgewood Ave @ Yale Ave,41.31736,-72.959588,,,,,,0
9218,ORATUTHS,Orange Ave @ Tuthill St,41.284196,-72.979319,,,,,,0
9219,ORAJAFN,Orange Ave @ Jaffery St,41.282676,-72.981,,,,,,0
9221,BOSSAMN,Boston Post Rd @ Sam's Club,41.279633,-72.985361,,,,,,0
9227,WINHUNN,Winchester Ave @ Huntington St,41.331255,-72.925445,,,,,,0
9232,CHATEMW,Chapel St @ Temple St,41.306527,-72.92665,,,,,,0
9240,ORAFAIN,Orange Ave @ opp Fairfax St,41.288153,-72.971964,,,,,,0
9281,HOWHILLE,Howard Dr @ Hillview Ave,41.381224,-72.92155,,,,,,0
9284,UNICHUS,Union Ave @ Church St S,41.297039,-72.92778,,,,,,0
9287,ORAUDOS,Orange St @ Audobon St,41.311088,-72.920145,,,,,,0
9292,ORALINS,Orange St @ Linden St,41.321492,-72.912297,,,,,,0
9293,ORABISS,Orange St @ Bishop St,41.317353,-72.915422,,,,,,0
9312,TOWMAIN,Townsend Ave @ Main St,41.288602,-72.892452,,,,,,0
9316,CHUCARS,Church St S @ Carlisle St,41.297271,-72.928948,,,,,,0
9317,WHABLAKN,Whalley Ave @ Blake St,41.319755,-72.949974,,,,,,0
9329,EASSEAS,East Town Rd @ Milford Shops,41.238187,-73.033991,,,,,,0
9364,BRIEMAE,Bridge St @ E Main St,41.3421,-73.077417,,,,,,0
9366,FOXCAPE,Foxon Rd @ Caputo Rd,41.331781,-72.802588,,,,,,0
9368,FOXJULW,Foxon Rd @ Julie's Gas,41.320531,-72.867815,,,,,,0
9381,BROHIGE,Broad St @ High St,41.220968,-73.058752,,,,,,0
9385,STETOWN,Sterling Dr @ Tower Dr,41.491333,-72.792635,,,,,,0
9475,DEFDODW,Defco Park Rd @ Dodge Ave,41.41861,-72.84493,,,,,,0
9479,DIXLEEN,Dixwell Ave @ Lee Ct,41.360334,-72.925027,,,,,,0
9483,DIXHAMS,Dixwell Ave @ Hamden High School,41.368065,-72.920123,,,,,,0
9487,BURCONCE,Burr St @ 103 Concord St,41.267645,-72.893106,,,,,,0
9488,HOWFIFN,Howard Ave @ 5th St,41.284897,-72.930494,,,,,,0
9489,FIFHALE,Fifth St @ opp Hallock Ave,41.285344,-72.929496,,,,,,0
9490,ORAELMN,Orange St @ Elm St,41.307817,-72.922343,,,,,,0
9493,VETCAME,Veterans Cir @ Campbell Ave,41.284783,-72.957626,,,,,,0
9495,VETWSPW,Veterans Cir @ opp W Spring St,41.282947,-72.962424,,,,,,0
9503,NHCNEEW,New Haven Career Ctr @ New Haven Adult Ed,41.294263,-72.946188,,,,,,0
9509,CHUCHAN,Church St @ Chapel St,41.306233,-72.925494,,,,,,0
9525,ORAMITN,Orange St @ Mitchell Dr,41.324334,-72.909869,,,,,,0
9526,MITANDW,Mitchell Dr @ Anderson St,41.323942,-72.908159,,,,,,0
9535,MIDCRSS,Middletown Ave @ opp Cross St,41.331043,-72.874611,,,,,,0
9537,BLAVALW,Blake St @ Valley St,41.327946,-72.959632,,,,,,0
9545,LOMFERRW,Lombard St @ Ferry St,41.31514,-72.897351,,,,,,0
9546,ERAWHALE,E Ramsdell St @ Whalley Ave,41.332468,-72.97486,,,,,,0
